Label	Weight	Text
q_Chitchat	1	Porque me cobran esto
q_Chitchat	1	un anticipo de mi recibo
q_Chitchat	1	no quiero pagar la poliza
q_Chitchat	1	imprimir estado de cuenta
q_Chitchat	1	conocer mi factura
q_Chitchat	1	Por que aplican una tarifa diferente al costo unitario
q_Chitchat	1	Alamacenes donde puedo financiar con brilla
q_Chitchat	1	como obtener un certificado de pago
q_Chitchat	1	presento reclamo por el aumento desproporcionado en el recibo
q_Chitchat	1	exencion de contribucion
q_Chitchat	1	deseo cancelar solo la energia
q_Chitchat	1	tengo dudas con mi consumo
q_Chitchat	1	exencion contribucion
q_Chitchat	1	mi recibo ha aumentado
q_Chitchat	1	cuándo se vence mi recibo
q_Chitchat	1	que debo hacer para financiar por brilla
q_Chitchat	1	El producto tiene garantia
q_Chitchat	1	A que lugar puedo ir para comprar un producto de brilla
q_Chitchat	1	Para que ya no me salga eso de brilla, que hago
q_Chitchat	1	Cual es el timpo de las reparaciones
q_Chitchat	1	deseo una relación de los pagos realizados
q_Chitchat	1	quiero que me explique el valor que aparece en los conceptos de mi recibo de energia
q_Chitchat	1	Quien debe pagar la Revision periodica
q_Chitchat	1	deseo hacer un abono a mi factura
q_Chitchat	1	tengo un incremento en mi factura
q_Chitchat	1	no me alcanzo para pagar puedo pagar con otro cupo
q_Chitchat	1	para solicitar la reconexion
q_Chitchat	1	Me podria informar desde que punto se realizo la reconexion del servicio
q_Chitchat	1	Como hago para bloquear mi factura para que no financien
q_Chitchat	1	Catalogo de productos brilla
q_Chitchat	1	Debo reportar un siniestro para el seguro funerario
q_Chitchat	1	deseo pagar anticipada mi factura
q_Chitchat	1	con que dato imprimo mi recibo
q_Chitchat	1	cuales son los requisitos para un credito brilla
q_Chitchat	1	quiero hacer un prepago a mi recibo
q_Chitchat	1	quiero imprimir un cupon de pago anticipado
q_Chitchat	1	cual es la garantia de los productos adquiridos por brilla
q_Chitchat	1	Saldo anterior
q_Chitchat	1	deseo generar mi recibo
q_Chitchat	1	Cuanto se demoran en reconectarme
q_Chitchat	1	No quiero seguir con un seguro que tengo en el recibo
q_Chitchat	1	aquí puedo imprmir mi factura
q_Chitchat	1	cual es el valor del recibo actual
q_Chitchat	1	Quiero expresar una inconformidad
q_Chitchat	1	Bloquear para que no compren con brilla
q_Chitchat	1	consulta y generacion de factura
q_Chitchat	1	como hago para financiar por brilla
q_Chitchat	1	Donde puedo  sacar productos con el cupo que aparece en mi recibo
q_Chitchat	1	solo cocino una vez al dia, porque me cobran tanto
q_Chitchat	1	Que tiempo se demora la reconexion
q_Chitchat	1	Donde puedo usar el credito brilla
q_Chitchat	1	adquiere tu seguro brilla
q_Chitchat	1	deseo cancelar solo el brilla
q_Chitchat	1	cuanto cuesta el gas
q_Chitchat	1	donde puedo hacer un credito con brilla cuales son las direcciones de los almacenes
q_Chitchat	1	Donde puedo ver los productos que tiene brilla
q_Chitchat	1	Como hago para sumar los cupos que tengo en la casa
q_Chitchat	1	A que hora me realizan la reconexion
q_Chitchat	1	como hago para utilizar el cupo de brilla
q_Chitchat	1	Cuanto tiempo se demoran
q_Chitchat	1	Detalle del recibo
q_Chitchat	1	Que ocurre si el titular del credito fallece
q_Chitchat	1	Tarifas vigentes
q_Chitchat	1	necesito el código para pagar por internet
q_Chitchat	1	hasta cuando tengo plazo de pagar mi recibo
q_Chitchat	1	quiero adquirir mi seguro brilla
q_Chitchat	1	quiero imprimir un cupon para brilla
q_Chitchat	1	Requiero hacer los trabajos de la revision periodica
q_Chitchat	1	estado pqr
q_Chitchat	1	Reporte un daño en cuanto tiempo van los de la tecnicos a arreglar el problema
q_Chitchat	1	Listado de tiendas brilla
q_Chitchat	1	Por favor no entiendo mi recibo
q_Chitchat	1	aquí puedo descargar el estado de cuenta
q_Chitchat	1	en cuantos dias me dan la respuesta  la empresa
q_Chitchat	1	Tengo un seguro en mi recibo y necesito hacerlo efectivo
q_Chitchat	1	necesito la referencia de pago
q_Chitchat	1	que paso con la facturacion del mes que llego con un valor muy alto
q_Chitchat	1	facturas
q_Chitchat	1	Se me daño mi producto
q_Chitchat	1	Me puede informar sobre una revision periodica.
q_Chitchat	1	quiero un certificado de los valores cobrados en mi recibo
q_Chitchat	1	deseo cancelar solo el gas
q_Chitchat	1	como puedo consultar mi cupo brilla
q_Chitchat	1	Donde puedo reclamar la garantia
q_Chitchat	1	me están cobrando un consumo que no es
q_Chitchat	1	cuál es el número de cupón
q_Chitchat	1	puedo usar varios cupos al mismo tiempo
q_Chitchat	1	por aquí me generan un certificado de los valores cobrados en mi factura
q_Chitchat	1	Donde puedo poner una queja
q_Chitchat	1	QUE SE DEBE HACER PARA UNA SOLICITUD DE MANTENIMIENTO
q_Chitchat	1	Quiero bloquear mi cupo de brilla y seguros
q_Chitchat	1	Por aqui puedo poner una queja
q_Chitchat	1	Cuando vienen a conectar la estufa
q_Chitchat	1	Como hago para poder usar el cupo de Brilla, donde puedo comprar
q_Chitchat	1	como puedo usar el cupo brilla
q_Chitchat	1	quiero validar si esta persona trabaja con ustedes
q_Chitchat	1	deseo hacer un abono a mi recibo
q_Chitchat	1	Que debo hacer si acaba de fallecer un
q_Chitchat	1	Quiero cancelar un seguro que aparece en mi recibo
q_Chitchat	1	Solicitud servicio tecnico
q_Chitchat	1	deseo pagar la factura anterior
q_Chitchat	1	por aquí me pueden dar informacion de cuando debo pagar mi recibo
q_Chitchat	1	comprar un seguro brilla
q_Chitchat	1	Que productos puedo sacar con el cupo brilla
q_Chitchat	1	generar estado de cuenta
q_Chitchat	1	Que valor esta el kw
q_Chitchat	1	ganarme la exencion de contribucion
q_Chitchat	1	proxima revision
q_Chitchat	1	aquí puedo saber mi valor a pagar y la fecha limite de pago
q_Chitchat	1	quiero pagar por adelantado
q_Chitchat	1	reclamo por exceso de cobro de el recibo
q_Chitchat	1	La compañia es el encargado de las garantias de los productos que se compran con Brilla
q_Chitchat	1	necesito conocer el valor actual de mi factura
q_Chitchat	1	Como hago para hacer efectiva la garantia de mi producto
q_Chitchat	1	como puedo acceder al credito de brilla
q_Chitchat	1	Reconexion del servicio
q_Chitchat	1	mi seguro
q_Chitchat	1	Cuando me reconectan
q_Chitchat	1	tus facturas
q_Chitchat	1	necesito pagar mi recibo y no la tengo
q_Chitchat	1	Reconexion residencial
q_Chitchat	1	en cuento tiempo esta la respuesta al reclamo de una pqr
q_Chitchat	1	No tengo dinero para cancelar el seguro
q_Chitchat	1	puedo financiar con brilla
q_Chitchat	1	como compruebo que la persona que esta en mi predio es empleado de ustedes
q_Chitchat	1	como hago para que me vayan a arreglar el contador
q_Chitchat	1	cual es el saldo actual de mi recibo
q_Chitchat	1	quiero pagar solo brilla pero no tengo un cupon
q_Chitchat	1	Cuanto se demoran en contestar mi derecho de peticion
q_Chitchat	1	Quiero hacer una reparacion
q_Chitchat	1	Lista de servicios credito brilla
q_Chitchat	1	solicito una visita al predio para que revisen el medidor
q_Chitchat	1	Como hago para financiar por brilla
q_Chitchat	1	solicito conexion del poste a la vivienda
q_Chitchat	1	necesito imprimir mi recibo
q_Chitchat	1	aquí puedo saber el valor de mi recibo y la feca limite
q_Chitchat	1	vengo a colocar una queja me siento inconforme
q_Chitchat	1	Que costo tiene la reconexion
q_Chitchat	1	tu factura
q_Chitchat	1	No quiero el cupo de brilla
q_Chitchat	1	quiero ejecutar un pago
q_Chitchat	1	brilla responde por un producto
q_Chitchat	1	no puedo pagar toda la factura y quiero hacer un abono
q_Chitchat	1	reclamo y queja por el servicio
q_Chitchat	1	abona a tu factura
q_Chitchat	1	usted me puede explicar esto que dice aqui a que corresponde
q_Chitchat	1	donde se dirige para solicitar la garantia de electrodomesticos de brilla
q_Chitchat	1	mi factura ha subido
q_Chitchat	1	porque mi recibo me llegó tan alto
q_Chitchat	1	Porque tengo este item en mi factura
q_Chitchat	1	pago con tarjeta de credito
q_Chitchat	1	Valor de la revision periodica
q_Chitchat	1	como puedo cancelar una poliza
q_Chitchat	1	es brilla
q_Chitchat	1	me llegó más caro mi recibo
q_Chitchat	1	que puedo hacer para no realicen financiaciones brilla en mi recibo
q_Chitchat	1	certificado de pago de los meses
q_Chitchat	1	como hago para usar dos cupos
q_Chitchat	1	Lista de productos y servicios para comprar con brilla
q_Chitchat	1	cuando es la fecha limite de pago de mi recibo
q_Chitchat	1	Solicito trabajos varios
q_Chitchat	1	necesito pagar mi recibo y se me perdio
q_Chitchat	1	Me informa sobre servicios tecnicos prestados en su empresa
q_Chitchat	1	cuando es mi proxima revision
q_Chitchat	1	tengo un incremento en mi recibo
q_Chitchat	1	deseo abonar a brilla
q_Chitchat	1	que necesito para bloquear el cupo de brilla ya que tengo la casa arrendada.
q_Chitchat	1	necesito el recibido de mi recibo
q_Chitchat	1	Que hago para que me revisen o hagan mantenimiento
q_Chitchat	1	deseo generar mi factura
q_Chitchat	1	Solicito informacion contenido de la factura
q_Chitchat	1	Con que universidades tiene convenio de brilla
q_Chitchat	1	utiliza tu cupo
q_Chitchat	1	el señor con cedula xxx dice que viene de su empresa a realizar una revision
q_Chitchat	1	exento de la contribucion
q_Chitchat	1	puedo obtener un duplicado de la factura
q_Chitchat	1	un anticipo de mi factura
q_Chitchat	1	se me perdio el recibo y necesito pagar por aquí me pueden indicar la fecha de pago y el valor a pagar
q_Chitchat	1	necesito el soporte de mi ultimo pago
q_Chitchat	1	Necesito unir varios cupos que hago
q_Chitchat	1	EN CUANTO TIEMPO ME DAN LA RESPUESTA AL  RECLAMO
q_Chitchat	1	en cuanto tiempo me dan respuesta a la reclamacion
q_Chitchat	1	Costo de certificacion
q_Chitchat	1	reconexion del servicio
q_Chitchat	1	adelantar pago de factura
q_Chitchat	1	adelantar pago de recibo
q_Chitchat	1	Ya tengo otro seguro, necesito cancelar este
q_Chitchat	1	Cuando me solucionan
q_Chitchat	1	Puedo financiar la universidad
q_Chitchat	1	Lista de productos credito brilla
q_Chitchat	1	Aliados de brilla
q_Chitchat	1	Cuales son los almacenes donde puede financiar
q_Chitchat	1	cuanto demora en que me respondan una queja
q_Chitchat	1	que puedo hacer para no realicen financiaciones brilla en mi factura
q_Chitchat	1	descargar constancia de pago
q_Chitchat	1	cuál es mi saldo pendiente por pagar
q_Chitchat	1	se me perdio mi recibo como la puedo imprimir
q_Chitchat	1	cuándo se vence mi factura
q_Chitchat	1	acuerdo de pago
q_Chitchat	1	Portafolio Brilla
q_Chitchat	1	en cuantos dias dan respuesta a una solicitud de pqr
q_Chitchat	1	cual es el valor de factura actual
q_Chitchat	1	Porque cobran intereses en mi factura/recibo
q_Chitchat	1	cuanto cuesta el servicio
q_Chitchat	1	cuando toca la revision periodica que costo tiene
q_Chitchat	1	a donde me dirijo para un crédito con brilla
q_Chitchat	1	Cual es el tiempo de atencion de la reparacion
q_Chitchat	1	cuales son los proveedores que maneja brilla
q_Chitchat	1	cuando me realizan la reconexion del servicio
q_Chitchat	1	imprimir certificado de factura
q_Chitchat	1	Valor gas natural
q_Chitchat	1	sumar cupos brilla
q_Chitchat	1	donde puedo ver el catalogo de productos brilla
q_Chitchat	1	DONDE PUEDO SACAR UN TV CON MI CUPO BRILLA
q_Chitchat	1	como puedo saber si ya pagaron el recibo del mes
q_Chitchat	1	Listado de proveedores brilla
q_Chitchat	1	Cuanto se demoran en atender la solicitud
q_Chitchat	1	A QUE HORAS ME RECONECTAN EL SERVICIO
q_Chitchat	1	pqr
q_Chitchat	1	Conectar el calentador estufa cocina
q_Chitchat	1	Estoy inconforme con el servicio y quiero poner una queja
q_Chitchat	1	como hago para solicitar la garantia
q_Chitchat	1	Tiempos de reconexion
q_Chitchat	1	horario de mi revision
q_Chitchat	1	donde puedo solicitar productos para pagarlos por medio de brilla
q_Chitchat	1	necesito conocer la fecha de pago de mi factura
q_Chitchat	1	que tiempo se demoran en solucionar
q_Chitchat	1	aquí me pueden dar un duplicado del recibo
q_Chitchat	1	queja por servicios
q_Chitchat	1	Cual es el telefono para el servicio funerario
q_Chitchat	1	quiero abonar a mi recibo
q_Chitchat	1	deseo trasladar mi pago
q_Chitchat	1	Unificar 3 cupos
q_Chitchat	1	necesito un duplicado de el recibo
q_Chitchat	1	factura
q_Chitchat	1	Cual es el tiempo de espera  del servicio
q_Chitchat	1	donde encuentro un punto de pago
q_Chitchat	1	mi factura
q_Chitchat	1	tengo un a persona de quavii, para saber si es de la empresa
q_Chitchat	1	necesito saber si una persona trabaja en Surtigas
q_Chitchat	1	qué valor debo de mi recibo
q_Chitchat	1	Pqr
q_Chitchat	1	por que me cobran reconexion si no me han cortado
q_Chitchat	1	Brilla garantia
q_Chitchat	1	Quiero hacer una reclamacion.
q_Chitchat	1	Quien recibe credito brilla
q_Chitchat	1	Cuando me reconectan el servicio, como hago para cambiar el cable de la acometida
q_Chitchat	1	brila
q_Chitchat	1	Como hago para hacer valido un seguro
q_Chitchat	1	acumular el cupo brilla
q_Chitchat	1	Ya pague el servicio, me reconectan la energia ya mismo
q_Chitchat	1	Necesito saber que me estan cobrando en el recibo
q_Chitchat	1	Solicite su revision periodica
q_Chitchat	1	trasladar pago
q_Chitchat	1	requiero la reconexion de mi servicio
q_Chitchat	1	Porque aumento la tarifa
q_Chitchat	1	es posible que me queden los dos cupos brilla
q_Chitchat	1	Reconexion acometida
q_Chitchat	1	necesito conocer la fecha de pago de mi recibo
q_Chitchat	1	Garantia de un producto comprado a traves de Brilla
q_Chitchat	1	DETALLE DE TARIFAS DE GAS
q_Chitchat	1	quiero un seguro
q_Chitchat	1	Quiero poner un reclamo
q_Chitchat	1	Requiero modificar mi red
q_Chitchat	1	Financiacion brilla
q_Chitchat	1	en la oficina se pueden hacer RECLAMO
q_Chitchat	1	todas mis deudas pendientes colocarlas en un  solo monto
q_Chitchat	1	En este mes en cuanto esta la tarifa
q_Chitchat	1	Alamacenes para usar cupo brilla
q_Chitchat	1	reclamo por incremento en la factura
q_Chitchat	1	donde se pueden buscar las tarifas de los servicios
q_Chitchat	1	quiero  que me explique el valor que aparece en los conceptos de mi recibo de energia
q_Chitchat	1	seguros
q_Chitchat	1	como puedo saber si ya pagaron la factura del mes
q_Chitchat	1	deseo pagar con tarjeta de credito
q_Chitchat	1	Necesito reparar lo encontrado en la revision periodica
q_Chitchat	1	Reclamar un seguro
q_Chitchat	1	cuanto debo de brilla
q_Chitchat	1	cuando vence mi recibo
q_Chitchat	1	COMO HAGO RECLAMO POR EL SERVICIO DE ENERGIA
q_Chitchat	1	Reclamo
q_Chitchat	1	cuanto cuesta la energia
q_Chitchat	1	deseo solicitar un pago anticipado
q_Chitchat	1	cuanto se demoran en darme respuesta a mi pqr
q_Chitchat	1	No estoy de acuerdo con
q_Chitchat	1	como hago para que no aparesca el cupo en el recibo
q_Chitchat	1	el tecnico que esta en mi casa si pertenece a la empresa
q_Chitchat	1	porque mi factura me llegó tan alta
q_Chitchat	1	adquirir un seguro con brilla
q_Chitchat	1	necesito adelantar el pago de mi recibo
q_Chitchat	1	Tarifa de energia natural
q_Chitchat	1	adquirir seguro brilla
q_Chitchat	1	Que requisitos debo presentar para bloquear mi recibo
q_Chitchat	1	quiero una certificación de mi recibo
q_Chitchat	1	Por aqui me pueden explicar mi recibo
q_Chitchat	1	explicacion para saber como se factura y el valor del kw/h
q_Chitchat	1	deseo pagar anticipado mi recibo
q_Chitchat	1	Datos de las funerarias
q_Chitchat	1	reconexiòn
q_Chitchat	1	cuando es la fecha limite de pago de mi factura
q_Chitchat	1	tengo cupo y quiero comprar un producto con brilla
q_Chitchat	1	puedo obtener un duplicado del recibo
q_Chitchat	1	quiero un certificado de los valores cobrados en mi factura
q_Chitchat	1	QUEJA
q_Chitchat	1	Donde puedo comprar con brilla
q_Chitchat	1	Valor m3
q_Chitchat	1	Necesito hacer la revision de cada 5 años
q_Faq	1	¿Qué opinas de los deportes
q_Faq	1	Eres increíblemente inteligente
q_Faq	1	¿Qué opinas de Estados Unidos
q_Faq	1	Aquí estoy
q_Faq	1	para solicitar la reconexion
q_Faq	1	Financiacion brilla
q_Faq	1	Buenos día
q_Faq	1	Horario de oficinas
q_Faq	1	Eres una muermo
q_Faq	1	¿Qué opinas del rap
q_Faq	1	Lo que has dicho es súper inteligente
q_Faq	1	Q pelma
q_Faq	1	Siempre estás muy alegre todos los días
q_Faq	1	Ya tengo otro seguro, necesito cancelar este
q_Faq	1	Que aquí estoy
q_Faq	1	Eres mi preferida
q_Faq	1	Presento reclamo u queja por alto costo en la factura
q_Faq	1	Estás de buen humor todos los días
q_Faq	1	Pienso que eres muy ingenioso
q_Faq	1	Tu trabajo es una maravilla
q_Faq	1	¿Sabias q eres un plasta
q_Faq	1	Queremos saber como funcionas
q_Faq	1	Brilla entrega dinero en efectivo
q_Faq	1	Di como es tu funcion
q_Faq	1	Opino que eres súper sabio
q_Faq	1	Di como es tu labor exactamente
q_Faq	1	Parece que estás alegre ahora mismo
q_Faq	1	¿Cuál es tu opinion de los océanos
q_Faq	1	Dime cuál es tu trabajo exactamente
q_Faq	1	Qué feliz se te nota a todas horas
q_Faq	1	Cuéntame como te gustaría que me dirigiera a ti
q_Faq	1	¿Cuál es tu opinion sobre los Goya
q_Faq	1	Di cuál es tu trabajo
q_Faq	1	Muy buenas noches bot
q_Faq	1	Te crees increíblemente lista
q_Faq	1	Hola, muy buenas tardes amiga
q_Faq	1	Pienso que eres súper lista
q_Faq	1	¿Estás aquí para ayudar
q_Faq	1	¿Cuál es tu opinion de los azúcares
q_Faq	1	Me agotas
q_Faq	1	Cambiar pago a otro contrato
q_Faq	1	Peticiones, quejas y reclamos
q_Faq	1	Siento que eres la mejor del mundo
q_Faq	1	Cual es el tiempo de atencion de la reparacion
q_Faq	1	Eres amiga de Jarvis
q_Faq	1	Opino que eres increíblemente sabia
q_Faq	1	Que aquí me tienes
q_Faq	1	Pienso que eres increíblemente sabia
q_Faq	1	Cuéntame como funcionas exactamente
q_Faq	1	¿Como me puedes ayudar
q_Faq	1	Aburrida
q_Faq	1	Reportar fallecido
q_Faq	1	Expliqueme donde aparece desde que fecha me estan cobrando el consumo de este mes
q_Faq	1	Alguien está contento hoy
q_Faq	1	linea de aseguradora
q_Faq	1	Di tu nombre
q_Faq	1	Reconexion comercial
q_Faq	1	¿Qué piensas de los comics
q_Faq	1	Que rayada
q_Faq	1	Cada cuanto van los tecnicos para mantenimiento
q_Faq	1	Eres amigo de Jarvis
q_Faq	1	Creo que eres la mejor del mundo
q_Faq	1	Estás muy feliz
q_Faq	1	Tienes pinta de estar feliz
q_Faq	1	Te digo que he llegado
q_Faq	1	Eres prima de Samantha
q_Faq	1	Aburrido
q_Faq	1	Eres aburrida
q_Faq	1	Mira que eres pesado
q_Faq	1	¿Qué opinas de Europa
q_Faq	1	Hey ¿qué pasa
q_Faq	1	¿Qué piensas de la democracia
q_Faq	1	Quiero saber como haces tu trabajo
q_Faq	1	¡Buena respuesta!
q_Faq	1	Me puede facilitar informacion de compañia
q_Faq	1	Necesito hacer la revision de cada 5 años
q_Faq	1	Creo que eres sabio
q_Faq	1	Creo que eres súper lista
q_Faq	1	Buenas tardes tengas
q_Faq	1	¿Te sientes contento hoy
q_Faq	1	¿Sabes quién es Alexa
q_Faq	1	Como hago para quejarme
q_Faq	1	QUE HORARIO DE ATENCION TIENE
q_Faq	1	Pareces alegre esta semana
q_Faq	1	Lugares de pago
q_Faq	1	Solicitud servicio tecnico
q_Faq	1	Informacion de a empresa
q_Faq	1	¿Eres hermano de Hal 9000
q_Faq	1	Opino que eres muy astuto
q_Faq	1	¿Cuál es tu opinion de la política
q_Faq	1	Estás muy contenta
q_Faq	1	Quiero saber como es tu funcion exactamente
q_Faq	1	¿Te puedes creer que eres muy especial para mí
q_Faq	1	Hola, muy buenas noches colega
q_Faq	1	El valor del cargo de conexion
q_Faq	1	Queremos saber como es tu labor
q_Faq	1	¿Como quieres que me refiera a ti
q_Faq	1	Qué feliz se te nota todos los días
q_Faq	1	Di cuál es tu funcion exactamente
q_Faq	1	Ey ¿qué tal
q_Faq	1	Parece que estás feliz
q_Faq	1	Eres muy cansino
q_Faq	1	Eres el bot mas cansino
q_Faq	1	que papeles debo traer para un convenio
q_Faq	1	Parece que estás de buen humor esta semana
q_Faq	1	Me caes muy bien
q_Faq	1	Que rollo
q_Faq	1	Eres prima de Hal
q_Faq	1	Identifícate
q_Faq	1	Di como haces tu trabajo
q_Faq	1	Tienes pinta de estar alegre hoy
q_Faq	1	NECESTIO REALIZAR UNA DISPONIBILIDAD DEL SERVICIO
q_Faq	1	Opino que eres lista
q_Faq	1	Pareces de buen humor esta mañana
q_Faq	1	Siempre estás muy alegre a todas horas
q_Faq	1	Opino que eres mi preferido
q_Faq	1	no entiendo por que me recibor alumbrado publico
q_Faq	1	Dinos como haces tu trabajo exactamente
q_Faq	1	Pareces alegre hoy
q_Faq	1	brilla responde por un producto
q_Faq	1	Que sepas que eres la mejor
q_Faq	1	Es hora de comenzar el día
q_Faq	1	Necesito un punto adicional
q_Faq	1	Explícame como es tu funcion
q_Faq	1	Opino que eres mi ojito derecho
q_Faq	1	Estás contenta todos los días
q_Faq	1	¿Cuál es tu labor exactamente
q_Faq	1	Qué contenta estás siempre
q_Faq	1	Quiero normalizar mi deuda
q_Faq	1	Te crees súper mordaz
q_Faq	1	DESEO QUE ME EXPLIQUE LOS MONTOS QUE FIGURAN EN MI RECIBO
q_Faq	1	¿Como funcionas
q_Faq	1	Buenas, ¿qué pasa doc
q_Faq	1	Estoy aquí
q_Faq	1	por que tengo un saldo a favor
q_Faq	1	¿Qué opinas sobre comer fuera
q_Faq	1	Donde puedo usar el credito brilla
q_Faq	1	¿Qué opinas de los perros
q_Faq	1	Te consideras increíblemente astuto
q_Faq	1	Hola, buenos días bot
q_Faq	1	Que sepas que eres mi favorita
q_Faq	1	Qué contenta estás a todas horas
q_Faq	1	Buena tarde
q_Faq	1	Ey ¿qué dices
q_Faq	1	Hola, buenas tardes ¿qué tal
q_Faq	1	Eres increíblemente astuto
q_Faq	1	Adios, buenas noches
q_Faq	1	Dime como trabajas
q_Faq	1	donde pueden adquirir electrodomesticos
q_Faq	1	¿Te he dicho que eres la mejor
q_Faq	1	No me interesa lo que dices
q_Faq	1	cambiar de estrato que debo de hacer
q_Faq	1	Qué poco me interesa lo que dices
q_Faq	1	Buenas ¿qué pasa contigo tía
q_Faq	1	Pienso que eres increíblemente inteligente
q_Faq	1	Qué contento estás siempre
q_Faq	1	Dime con quién hablo exactamente
q_Faq	1	Cobertura
q_Faq	1	Cuenta como me puedes ayudar
q_Faq	1	Peñazo
q_Faq	1	Me rayas
q_Faq	1	¿Qué piensas de la política
q_Faq	1	Dime cuál es tu funcionamiento
q_Faq	1	Donde puedo poner una queja
q_Faq	1	Por aqui puedo poner una queja
q_Faq	1	se puede realizar pago con tarjeta credito
q_Faq	1	Tienes pinta de estar alegre
q_Faq	1	CUAL ES LA COBERTURA QUE TIENEN
q_Faq	1	Adecuación, modificación y mantenimiento
q_Faq	1	Alguien está bastante contenta esta mañana
q_Faq	1	Eres un chapas
q_Faq	1	Quiero que nos digas tu nombre
q_Faq	1	¿Como puedo referirme a ti
q_Faq	1	¿Eres primo de Hal 9000
q_Faq	1	Explícame como es tu funcion exactamente
q_Faq	1	¿Qué opinas del mundo
q_Faq	1	Muy buenos días amiga
q_Faq	1	donde puedo realizar los pagos que no sea las oficinas de
q_Faq	1	Puedo pagar a cuotas
q_Faq	1	Dime con quién estoy hablando exactamente
q_Faq	1	¿Qué opinion tienes de los comics
q_Faq	1	Tarifas vigentes
q_Faq	1	¿Qué piensas sobre la política
q_Faq	1	¿Como debería referirme a ti
q_Faq	1	Me encantan tus contestaciones
q_Faq	1	¿Eres prima de Cortana
q_Faq	1	solicitud de servicio
q_Faq	1	Alguien está contenta
q_Faq	1	Eso que has dicho es muy mordaz
q_Faq	1	Dime como es tu funcionamiento
q_Faq	1	Te crees súper listo
q_Faq	1	¿Qué nombre te pusieron
q_Faq	1	Deseo conectarme al gas
q_Faq	1	Quiero conocer la fecha y hora de la visita
q_Faq	1	Eres súper mordaz
q_Faq	1	Qué feliz estás todos los días
q_Faq	1	¿Como me ayudas exactamente
q_Faq	1	Te consideras muy astuto
q_Faq	1	Quiero saber como trabajas exactamente
q_Faq	1	Lo que has dicho es muy sabio
q_Faq	1	¿Qué te parecen los pajaros
q_Faq	1	Dime como me ayudas
q_Faq	1	Te crees muy sagaz
q_Faq	1	Opino que eres increíblemente brillante
q_Faq	1	Te consideras astuta
q_Faq	1	¿Qué opinion tienes del cine
q_Faq	1	Te crees increíblemente inteligente
q_Faq	1	He vuelto
q_Faq	1	Eres astuta
q_Faq	1	como puedo cambiar el medidor
q_Faq	1	Bancos para pagos de factura
q_Faq	1	¿Eres familia de Skynet
q_Faq	1	Estás muy alegre a todas horas
q_Faq	1	Con brilla puedo financiar estufa
q_Faq	1	Trabajas maravilloso
q_Faq	1	¿Qué opinas de los millenial
q_Faq	1	Dime como debería llamarte
q_Faq	1	Hola, estoy de vuelta
q_Faq	1	Te crees increíblemente perspicaz
q_Faq	1	¿Cuál es tu opinion sobre el rap
q_Faq	1	Como se llama el gerente de la empresa
q_Faq	1	¿Sabes que eres muy pesado
q_Faq	1	¿Sabías que eres muy pesada
q_Faq	1	¿Como debería hacer referencia a ti
q_Faq	1	¿Has oído hablar de Samantha
q_Faq	1	¿Qué opinas sobre los océanos
q_Faq	1	Explícame como es tu labor
q_Faq	1	Conoces a Eliza
q_Faq	1	donde puedo consultar, a que numero puedo llamar, en que horario atienden
q_Faq	1	¿Cuál es tu opinion de las grasas
q_Faq	1	Eres perspicaz
q_Faq	1	Qué contento se te nota casi siempre
q_Faq	1	¿Sabes que eres la mejor
q_Faq	1	Opino que eres increíblemente astuto
q_Faq	1	Como hago para sumar los cupos que tengo en la casa
q_Faq	1	¿Cuál es tu opinion de la democracia
q_Faq	1	Hey, aquí estoy
q_Faq	1	Dime qué piensas del cine de verano
q_Faq	1	Te crees ingenioso
q_Faq	1	Siento que eres el más guay
q_Faq	1	la factura esta muy alta y no puedo pagar todo que se puede hacer
q_Faq	1	Te crees muy astuta
q_Faq	1	¿Sabes que eres una chapas
q_Faq	1	Tu trabajo es genial
q_Faq	1	Te considero el mejor
q_Faq	1	Buenas tardes ¿qué tal
q_Faq	1	Me puede informar sobre una revision periodica.
q_Faq	1	Pienso que eres muy perspicaz
q_Faq	1	¿Eres hermana de Samantha
q_Faq	1	Reconexion del servicio
q_Faq	1	Eres primo de Samantha
q_Faq	1	Donde estan ubicadas las oficinas y que horarios tienen
q_Faq	1	Qué feliz estás a todas horas
q_Faq	1	Con brilla puedo financiar utiles escolares
q_Faq	1	¿Sabias que eres cansino
q_Faq	1	Te estoy dando las buenas tardes
q_Faq	1	Quiero saber como es lo que haces exactamente
q_Faq	1	¿Has escuchado hablar de Skynet
q_Faq	1	¿Eres primo de Google Assistant
q_Faq	1	Eres hermana de Eliza
q_Faq	1	Conoces a Skynet
q_Faq	1	Ey, ¿qué pasa contigo
q_Faq	1	Lo que has dicho es muy mordaz
q_Faq	1	convenios  almacenes brilla
q_Faq	1	¿Sabes quién es Bixby
q_Faq	1	Opino que eres astuta
q_Faq	1	me suspendieron, cuando me reconectan el servicio
q_Faq	1	¿Te sientes alegre ahora mismo
q_Faq	1	No puedes ser más aburrida
q_Faq	1	Eres prima de Aura
q_Faq	1	¿Qué es lo que haces
q_Faq	1	¿Eres familiar de Jarvis
q_Faq	1	Te crees muy sabio
q_Faq	1	¿Cuál es tu opinion sobre los gatos
q_Faq	1	Te deseo los buenos días
q_Faq	1	Creo que eres mi preferido
q_Faq	1	Di cuál es tu trabajo exactamente
q_Faq	1	Pienso que eres sabio
q_Faq	1	Te digo que aquí estoy
q_Faq	1	Qué contenta estás casi siempre
